,board,value
1974,8/2r5/8/1k1K4/8/8/8/8,1
1975,8/8/8/1k6/1n5K/8/8/4n3,1
1976,8/8/6kn/2p3P1/8/8/7K/7b,-1
1977,R3R3/1kb5/8/8/8/1B3nPp/7P/1K6,-1
1978,5k2/8/1P3P1p/8/3q4/6K1/p2b4/b7,-1
1979,8/5p2/3kbP2/K7/6p1/4p3/4p3/8,1
1980,1B5k/8/2qp4/3Pr2p/1nP1P1QP/3N3K/5p1R/RN6,-1
1981,1r4r1/p1pk1pPQ/1p1pRP2/q6p/n1P4P/1RPB4/3K2P1/8,1
1982,8/1P6/Q7/k7/8/8/5bK1/2n5,-1
1983,1k6/2n3K1/8/8/8/3Q4/8/8,-1
1984,3n1k2/1N5r/b1P5/1P3pPp/5p2/r7/4RRK1/6N1,-1
1985,n2k4/8/8/8/4R3/n7/6K1/2n5,1
1986,4k3/p2Nr3/n6p/1pp5/PP6/2NP1PrP/2P2K2/R2QR2B,-1
1987,r1q5/p3nkb1/3p4/r3PPp1/2p3Kp/P1PP3N/R2Q2PP/1N3BBR,-1
1988,1nR5/p4kb1/2Pp4/1p1p3p/1PR3PP/3prP2/P2KB3/6Nn,-1
1989,4n3/7k/4b2p/K7/p7/8/8/8,-1
1990,4n3/1K5k/1r2b2p/p7/8/8/8/8,-1
1991,8/8/2p1B2b/8/6rp/4kp1P/K7/3n4,1
1992,6k1/7r/ppP2p2/3P4/2p2n2/b4K2/8/1R6,-1
1993,1rbq2rN/2p1b1k1/5p2/pp1pn3/1P1PP1p1/2P5/2QN1KBR/R1n5,-1
1994,8/8/3K4/8/8/8/1N5k/3Q4,-1
1995,8/7k/nr1K3p/p7/8/8/2b5/8,-1
1996,8/8/8/8/K7/8/2k5/8,1
1997,8/1B6/8/3r2Pb/8/P1k5/5K2/8,1
1998,r1bqkbnr/ppppnp1p/4p1p1/8/2P2PP1/N7/PPQPP2P/R1B1KBNR,-1
1999,8/7P/8/4K3/8/8/1N6/7k,-1
2000,5k2/8/1q3P1p/8/8/6B1/p2b3K/b7,-1
2001,8/7R/8/8/q7/8/3B4/3k2K1,-1
2002,6B1/k7/8/8/5K2/3r4/1p2R3/4n3,-1
2003,4N1nr/3B1kq1/2P2b2/2P5/2PnPPP1/p2pP3/3R3P/BN2QK1R,1
2004,8/5p2/5P2/4p1p1/p4k2/1b2p3/1K6/8,1
2005,8/2K2B2/2p4b/5r2/8/7p/3k4/8,1
2006,3k4/1r2pr1P/p2NP3/3p3p/1P4pP/2K5/qP6/6R1,-1
2007,2B4K/k7/8/8/8/8/7R/8,-1
2008,6k1/8/5p1n/7K/Rp6/8/8/b7,-1
2009,8/8/3k4/1B6/1R4p1/P3rP2/8/1b5K,1
2010,8/8/5Kp1/N7/1P1r3b/p7/4k3/2R5,1
2011,8/p1kr2Q1/n6p/1pP5/PP5P/5P2/N1P5/R3RK1B,-1
2012,4k2N/2b2r2/8/P2P1pP1/5P2/3P2K1/br6/6B1,1
2013,2R5/5p2/1N2k2B/1P2p3/8/7P/2PPPP1P/1N1QKB1R,1
2014,8/p1kNQ3/n2r3p/1pP5/PP5P/2N2P2/2P2K2/R3R2B,-1
2015,8/8/8/R7/3k4/8/8/3K4,-1
2016,8/R7/3k3r/6pr/p1B4P/Pp3P2/2b3R1/6K1,1
2017,4q1k1/6b1/7p/8/5K2/8/1b6/8,-1
2018,8/2N5/8/7P/8/8/3K2k1/8,-1
2019,3q4/5k2/np1pb1rn/p2P1Bpp/1pP1P2P/P4pKQ/7R/RNN3B1,-1
2020,7k/8/8/5K2/8/5p2/1p6/R7,-1
2021,rnb1k1nr/p1ppqpb1/1p2p2p/6p1/1P6/B2BPP2/P1PP1NPP/RN1QK1R1,1
2022,7q/3k1P2/7p/8/8/2b5/pb6/6K1,-1
2023,8/8/8/n7/k7/5K2/4n3/8,1
2024,5k1r/p5p1/4p3/1P1n1p2/4N1Qp/5N1P/PP1b1PP1/R1B2K1R,1
2025,2b2k2/3R2p1/1p1n4/1P1r4/1rP1p1P1/N2p3P/3B4/4K1R1,-1
2026,r2qkbn1/2pppp1r/p1n5/4P1Pp/P1p4P/N1P3P1/1P1P4/R1B1K1R1,-1
2027,qrB2Nk1/R3R3/5p2/1pnp4/3n4/2p3p1/2b5/6K1,-1
2028,3q1k1r/2p5/bpnp1p1b/6p1/5pPp/R2PP2N/1K5P/1Q3B1n,1
2029,rnbqkbnr/pppppp2/8/6p1/1P5p/2P2P2/P2PP1PP/RNBQKBNR,-1
2030,1k6/3b2n1/7p/K7/8/p7/8/8,-1
2031,1b6/8/8/PK6/8/8/3k4/8,-1
2032,2k5/1b2K3/8/6r1/7b/8/8/8,1
2033,5k2/2p5/n5b1/1p3P2/1P2Np1p/3PQP2/P2K2BP/B6R,1
2034,8/5n2/8/8/5p2/8/1K5k/8,1
2035,1k6/8/K3b2p/8/8/6n1/8/1q6,-1
2036,7k/8/8/8/5K2/8/5p2/8,-1
2037,rn2qb1r/2p1p3/p2p1nk1/1pP2pp1/1P3P2/B1QP2PN/P1b1PK2/1R1N1B1R,-1
2038,8/3n4/8/8/5k2/5p2/1K6/8,1
2039,3k4/8/4K1R1/8/6P1/8/6n1/b7,-1
2040,3b2B1/2k5/8/8/1Rn5/4R1Pp/K6P/8,-1
2041,7k/8/8/2p5/5nK1/7r/8/1n6,1
2042,3N4/4k3/1PB4p/7P/r4pp1/p1b3P1/6KR/b3q3,-1
2043,8/3r4/2Rp3P/pp1p1P2/1P6/3K2kN/P5p1/4b2n,-1
2044,3r4/2p5/7b/3q4/B2k3p/2p2p1P/7Q/K7,1
2045,8/8/8/p6k/2r5/6K1/8/7r,1
2046,rn2qbnQ/2p1p3/p2p2k1/1pP2pp1/1P3PP1/B6N/P1b1PK2/1R1N1B1R,-1
2047,1nbqkbnr/rp1pp3/p5p1/7p/1pPPP1p1/1Q3P1P/P7/RNB1KBNR,-1
2048,rnb1krn1/3p1pp1/Bp2p3/2p3Np/4P1P1/NPP5/2QP1P1P/R1B1K1R1,-1
2049,1r1k2B1/p7/1pb2p2/1Ppp2r1/2PR3K/B1b4p/n7/8,-1
2050,8/5k2/2R4n/5p1K/8/1p6/8/b7,-1
2051,r1bq1bnr/1ppkppp1/p2p4/7p/P3N1PP/R4N2/1PPPPP2/2BQKB1R,1
2052,rnb2kn1/5pbr/1pp1p3/p2p3p/P1PP4/6PN/RPN1PP1P/2B1KB1R,-1
2053,rkbq2nr/p2p1Bb1/np3p2/1Pp4P/N1P3Kp/B7/P7/RR5Q,-1
2054,8/8/1PQ5/1k6/7b/8/n6K/8,-1
2055,8/p7/1k1n3p/3R3P/2P1r3/p4P1K/N5B1/6R1,-1
2056,8/N7/8/7P/8/3K4/7k/8,-1
2057,3k1B2/p2N4/n6p/1pp5/PP2r1r1/3P1P1P/N1P1QKB1/R3R3,-1
2058,8/8/6K1/N7/1P1r3b/p1Rk4/8/8,1
2059,2k5/8/8/6r1/8/8/7K/8,1
2060,8/6K1/5r2/2R5/8/1k6/8/8,1
2061,8/8/6Q1/8/N3K2k/8/8/8,-1
2062,2K5/3B2r1/2p4b/8/7p/8/3k4/8,1
2063,rnbqkb1r/pppppppp/7n/8/6P1/5N2/PPPPPP1P/RNBQKB1R,-1
2064,6k1/3b4/7p/K6n/8/p7/8/8,-1
2065,3k4/5r2/r5B1/3P4/1p3n2/1KR4P/2R5/8,-1
2066,2b1kr2/2rp2p1/Bp2p2n/5pNp/1nPpPBP1/NP2Q3/5P1P/R3K1R1,-1
2067,6k1/8/5n2/5p2/8/K7/8/8,1
2068,3n2k1/r4p1r/1P2pbNn/3b4/1p1pPPNp/6P1/4B1RP/R1K5,-1
2069,8/6k1/n6p/p7/8/1b6/5K2/1r6,-1
2070,8/8/7P/4K3/8/8/1N6/6k1,-1
2071,8/4N1k1/1PQ5/4P3/2p1P2p/2P1R1pP/8/2R2K2,1
2072,5Bq1/2nk4/r7/8/2R5/n2K4/2p1pR2/8,1
2073,4n3/6k1/8/2p3P1/1N4b1/8/5K2/3b4,-1
2074,6k1/8/1P6/2pQPN1p/4n1p1/4P2P/2P2R2/2R1K3,1
2075,8/8/3rk1P1/8/5p2/5K1p/8/3R4,-1
2076,rn2kbnr/ppp1pppp/8/8/8/8/PPP1K3/R1B4b,-1
2077,4q2k/6b1/7p/8/8/6K1/1b6/8,-1
2078,3nk3/8/7r/r2P4/1pR5/7P/1RK5/3B4,-1
2079,2kq4/r7/p4ppr/N1p1Pn1p/p1PNb2P/PP2PP2/4n1P1/2R1KB1R,1
2080,r3kBb1/3n2p1/1pp4p/Q3P3/P5RN/1P2P3/2P4P/1R2Kn2,1
2081,4r2k/n2q4/3p1N2/1pR3P1/2r1b2P/8/8/5KQn,1
2082,8/6b1/P1k4P/6p1/1R4P1/n2K4/8/8,-1
2083,1n1q1kn1/r7/1p1pb3/p1BP1Bpp/1pP1P2P/P4pK1/R5QR/1NN5,-1
2084,6k1/6r1/8/8/8/8/8/K7,1
2085,r1b3Br/pk1p4/1p3p2/1Pp4P/1nP1qbKp/B1N5/P7/R5R1,-1
2086,5K2/2R3p1/5N2/4r3/p7/P7/n3k3/4b3,1
2087,8/8/1K3k1P/1R5B/8/7p/7P/8,-1
2088,r1b5/pp2nk2/P2p3b/qrp1ppp1/4PP1p/P1PPBK1N/3Q2PP/RN3B1R,-1
2089,6B1/k7/8/8/5K2/8/1p5R/r3n3,-1
2090,1n1q3r/2p5/Rpn1kp1b/Q2p4/4PpPp/7P/8/K4B2,1
2091,8/p2k4/1N6/8/3B2K1/8/PPP2P2/8,-1
2092,rnbqkbnr/pppp1ppp/4p3/8/6P1/8/PPPPPP1P/RNBQKBNR,-1
2093,2r1r1k1/B1qpn3/2P3b1/1p6/N2R2PP/Q7/2P2K2/7n,1
2094,5k2/5N2/B1n4n/2RPpr2/1p3P1p/1K4P1/r1R4P/8,-1
2095,2k5/1N3P2/4r1pr/p1p4p/pPP1b2P/P2q1PN1/4B1P1/1R2KnR1,1
2096,7k/8/8/7r/8/8/5K2/8,1
2097,8/8/3n4/5p1k/8/8/1K1R4/8,1
2098,8/r7/8/p5k1/8/8/5K2/8,1
2099,8/1kr5/6p1/5b1r/ppP4P/P4Pq1/4B1PR/3R1K2,1
2100,7k/5p2/2bP1Pp1/4p3/p3p2P/P5r1/8/K6R,1
2101,3n1q1r/3k3p/3pp3/rP2bp1P/2p1PNp1/pPQ3P1/P4K2/3R1B1R,-1
2102,qr3k2/R4R2/4Bp2/1pnp4/3n4/2p5/2b3p1/6K1,-1
2103,4k3/p2Nr3/n6p/1pp5/PP1P4/2N2PrP/2P2K2/R2QR2B,-1
2104,8/1K6/8/8/7P/5k2/5N2/8,-1
2105,n7/8/3k4/8/5R2/n7/2p2Kn1/8,1
2106,8/2p1r3/6Bb/3nk1q1/2p2pQp/7P/8/K7,1
2107,8/8/1n6/8/8/2K2p2/4k3/8,1
2108,rq3b2/3n2pr/B3pk2/3ppn1p/pQ1P2PP/P4R2/N4P2/N1BR1K2,1
2109,r2qr1k1/2ppn1bN/8/1pBb4/N2P2PP/6n1/1RP5/3Q2KB,1
2110,1n4q1/2p5/Rp5b/4kp2/1n1r1pPp/2QB3P/8/K7,1
2111,7k/8/8/2p5/5n2/6K1/7r/1n6,1
2112,3r4/2p5/7b/3q4/B2k3p/2p2p1P/3Q4/K7,1
2113,3r2r1/p1p1RpP1/1pkp1P2/q6p/n1P1Q2P/1RPB4/3K2P1/8,1
2114,3n1b2/1N2Bk1r/b1P3p1/1p3pP1/2P2p1P/r7/4R1K1/5RN1,-1
2115,6R1/5k2/b1r1R3/1P3pP1/5p1p/8/5K2/6N1,-1
2116,rnbqk2r/pp1pnpp1/4p3/2p4p/PbP1PP1P/8/1P1P2P1/RNBQKBNR,-1
2117,8/7k/n4K1p/p7/b4r2/8/8/8,-1
2118,5n2/3k4/5b2/R5p1/6P1/1K6/8/8,-1
2119,r1bqkb1r/1pp1p1p1/p7/2N2pNP/P2p2nP/R4P2/1PPPP3/2BQKB1R,1
2120,8/1r6/3p3P/pp1p1P2/8/P5k1/2Kb1Np1/2R4n,-1
2121,8/3k4/8/8/2R5/8/n1n5/7K,1
2122,4rk2/1K6/n2r3p/p1P5/8/1b6/1P6/8,-1
2123,2R5/3k4/8/8/8/8/n7/4n2K,1
2124,1nbqk1nQ/2ppbpp1/r3p3/pp6/1P3P2/P1P3PP/3PP3/RNB1KBNR,1
2125,3n4/4k2N/1PB4p/q6P/r4pp1/p1b3P1/7R/b5K1,-1
2126,6B1/k7/2R5/8/4K3/8/1p6/r3n3,-1
2127,2r1r3/B1qpn1k1/2P3b1/1p6/N2R2PP/6n1/2P2K2/3Q3B,1
2128,2bqr3/5k1n/rb4p1/pP1Npp1P/2RP3P/3P1P1R/1PP1K3/2BQ1B2,1
2129,5b2/r7/3p4/pp3P2/8/P7/R7/K4k1n,-1
2130,3k4/1r2pr2/p2NP2P/3p3p/1P4pP/2K5/1P6/q3R3,-1
2131,8/k2b4/7p/8/K7/p5n1/8/8,-1
2132,8/1r6/3p3P/pp1p1P2/1P6/6kN/P5p1/2RKb2n,-1
2133,4nk2/8/b7/1Np3p1/2P1R1P1/r2pp2P/8/2K5,-1
2134,8/8/8/8/q6R/8/3B4/3k2K1,-1
2135,rn1qk2b/p1p1p3/QpP5/1N1prp1p/1P2P2P/5P2/P2P1nP1/2R1KBNR,-1
2136,K7/8/7R/8/8/8/8/2k5,1
2137,8/1r6/3p3b/pp1p1P2/8/P1K5/5k2/3R2nn,-1
2138,K7/6k1/8/8/3R4/8/8/8,1
2139,4k3/8/1P6/5pP1/3R1p2/5K1p/1r6/8,-1
2140,6r1/5b2/rb4kP/P4pP1/3P1P2/2PP1K2/5B1R/8,1
2141,8/8/7r/p7/4k3/2K5/8/8,1
2142,8/5R2/8/8/2k5/8/8/3K4,-1
2143,kb6/5r2/6b1/B5N1/5p2/8/6K1/8,1
2144,8/8/2B5/P6b/4K3/6r1/8/1k6,1
2145,rnbqkbnr/pppp1pp1/4p3/7p/P1P1P3/8/1P1P1PPP/RNBQKBNR,-1
2146,8/3k1p2/5P2/8/2b3p1/4p3/4p3/2K5,1
2147,1r3r2/p3k1b1/3p3p/1pP3p1/4P3/2N3pB/PB5P/1R2QRK1,1
2148,4r1k1/8/8/8/8/8/2K5/8,1
2149,K6R/8/8/8/8/8/2k5/8,1
2150,2k3nr/4r2p/3b4/2N3pP/PPB2RP1/4p2N/1BRPb3/5K2,-1
2151,1nq1r2k/8/3p3K/3P4/2PNP2P/8/7R/1N3n2,-1
2152,2r1Nkn1/Q7/1B1p4/5Pp1/2p4p/r1Nq3N/2R3PP/b3KB1R,-1
2153,3N1k2/4b1r1/pr6/8/4P1pp/1R6/5KpP/B5Q1,1
2154,8/7k/n3K2p/p7/3r4/1b6/8/8,-1
2155,6R1/3k4/1P4R1/5pP1/5p2/5K1p/8/r7,-1
2156,1k6/8/4b2p/K7/8/6n1/8/q7,-1
2157,1b6/8/P1K5/8/8/2k5/8/8,-1
2158,3N1br1/3k3p/b6n/2p1r1pP/1P3pP1/3BP2N/P2P1R2/1RB1K3,-1
2159,2bN1br1/3k3p/7n/2p1r1pP/1P3RP1/3Bp2N/P2P4/1RB1K3,-1
2160,2R5/8/8/8/8/8/4K3/1k6,-1
2161,8/8/8/3R4/8/1k6/8/4K3,-1
2162,8/5N2/2K3k1/1B6/8/7p/7P/8,-1
2163,8/1k5B/8/B5b1/3Rn3/1K4Pp/3R3P/8,-1
2164,8/8/2Q5/8/N3K3/6k1/8/8,-1
2165,1rbqr1kN/8/3b1p2/Npppn3/1P1PP1pR/2P5/5KB1/RQn5,-1
2166,6K1/8/8/8/2k5/6R1/8/5r2,1
2167,8/1k4b1/8/5n1K/6P1/8/8/8,-1
2168,8/n5r1/7k/2p5/8/1p6/8/4K3,1
2169,r1bqkb1r/1pp1p1p1/p6n/5pNP/P2pN2P/R4P2/1PPPP3/2BQKB1R,1
2170,rnbqkbnr/p1ppp3/7p/1p3pp1/NP6/B2P3P/P1P1PPP1/R2QKBNR,-1
2171,8/p2kn3/7p/2P3R1/2P4P/p4P2/N5BK/6rR,-1
2172,6RB/8/8/7n/p7/8/4k3/7K,-1
2173,rnbqkbnr/pppppppp/8/8/P7/8/1PPPPPPP/RNBQKBNR,0
2174,2bqkb2/rn2p1r1/1pP3p1/5pPp/5P2/2NK4/P1P1BR1P/RrB1Q1N1,-1
2175,1rq2b2/5kpr/1n2p3/p1Qppn1p/1p1P2PP/Pb3R2/1B1NBP2/2NRK3,1
2176,8/8/5n2/8/8/K3kp2/8/8,1
2177,r4k1r/p1p1N3/3ppb1p/1p4p1/1P2b1B1/B1NP2P1/P2n1K1P/1RQ3R1,1
2178,3nq2r/3k3p/1P1pp3/r4p1P/2p1PNp1/pPb3P1/P3K3/3R1B1R,-1
2179,3n1q1r/3k3p/3pp3/rPp1bp2/p3P1pP/1PQ3PN/P4K2/2R2B1R,-1
2180,6b1/1B6/8/3r4/6P1/P1k5/8/5K2,1
2181,2bn1b2/r3pkr1/2P3p1/1p3pPp/3K1PBP/P1N5/2P2R2/RrB1Q1N1,-1
2182,1nb1kbn1/2p2ppQ/2r1p3/pp1p4/1P2PP1q/P1PP2PP/3N1K2/R1B2BNR,1
2183,6Rb/6n1/3k4/6p1/6P1/8/8/1K6,-1
2184,3n2k1/8/Br5n/r1RPp1b1/1p1N1P1p/6P1/1KR4P/8,-1
2185,1K5N/1B3k2/8/8/8/7p/7P/8,-1
2186,8/5n2/8/8/8/5p2/2K2k2/8,1
2187,1r2k1r1/p2NB1P1/n3Q2p/1pp5/P4p2/3PPP2/NPP2KBP/R3R3,-1
2188,8/8/8/1N5P/8/8/5K2/7k,-1
2189,rnbqkbnr/p1pppppp/8/1p6/P7/8/1PPPPPPP/RNBQKBNR,-1
2190,1n2r2k/2N1q3/3p3K/3P4/2P1P2P/2N5/7n/8,-1
2191,2bqkbnr/n1pppp2/rp4pp/p3P1P1/3P4/4BP1N/PPP3BP/RN1QKR2,-1
2192,4n2q/2n3k1/R5B1/4p3/4QB2/2pK1p2/4N3/5R1r,1
2193,1k6/7B/8/B1n3b1/3R4/2K4p/3R2PP/8,-1
2194,8/8/8/p2k4/7r/8/2K5/8,1
2195,1rbqr2N/6k1/3b1p2/Npppn3/1P1PP1p1/2P5/5KBR/RQn5,-1
2196,3r2r1/pQpk1pPp/1p1p1P2/q7/P1P3bP/1RN5/n1PK2P1/5B1R,1
2197,3n1b2/5k1r/b1PB2p1/1pN2pP1/2P2p1P/1r3K2/4R1p1/5RN1,-1
2198,8/5p1k/5P2/4p1pP/p3p3/KR6/6b1/8,1
2199,8/1K6/8/5r2/8/2k5/7p/2bB4,1
2200,8/8/2N3K1/8/1P1r4/p4R2/3k4/6b1,1
2201,3k4/8/1R6/3K1n2/6P1/8/8/b7,-1
2202,8/k7/8/6K1/4B3/4n3/1R6/8,-1
2203,2bqkb1r/2p5/Ppnp1pp1/7p/5p2/3PP3/1K4PP/RQ3BNn,1
2204,8/5p2/5Pkb/n7/8/2K3p1/6b1/8,1
2205,8/6b1/P6P/4k1p1/6P1/8/1n1K4/8,-1
2206,8/4k3/5r2/p7/7p/7K/1r5p/8,1
2207,8/6k1/3n2N1/2p3Pb/8/8/8/5bK1,-1
2208,rnb3nr/3pkppp/1pp1p3/p3b3/P1PP2Q1/4N2N/RP2PPPP/2B1KB1R,-1
2209,4B3/1R6/8/7P/2k5/3R3p/1K5P/8,-1
2210,rn4k1/1b3pbr/1p2pB1n/8/PpPp2Np/3pP1PN/4BPRP/R1K5,-1
2211,8/8/8/3K1k2/8/8/7P/4NB2,-1
2212,8/8/8/1K6/6R1/8/k7/8,1
2213,6k1/8/7q/8/8/5pK1/8/8,-1
2214,6B1/1k6/3B1n2/6b1/R7/6Pp/1K1R3P/8,-1
2215,rnbr4/pp2kpp1/8/2p4Q/PbP1P3/1P4q1/3PN1n1/RNBK1B1R,-1
2216,3q2r1/2p5/bpn1kp1b/3pn1p1/1R2P1Pp/7N/Q6P/K4B2,1
2217,8/7K/5r2/8/2k5/8/8/6R1,1
2218,8/R7/2k4r/6pr/p6P/PB3P2/2b3R1/6K1,1
2219,qr3Nk1/1R6/5p2/1pPp1b1R/4P1p1/1np5/1n3KB1/8,-1
2220,K4b2/5k2/8/p7/P5R1/8/8/8,-1
2221,8/5p2/5P2/4p1p1/p4k2/4p3/8/3K3b,1
2222,8/6P1/8/n4pk1/K7/6p1/8/8,1
2223,8/8/8/P4K2/b3B3/6r1/8/1k6,1
2224,1k1n4/8/5bB1/8/1B1R4/2K4p/R5PP/8,-1
2225,7B/8/P3k3/3n2p1/6P1/8/8/2K1b3,-1
2226,8/1n3p2/3k1P2/1b6/6p1/4p3/K7/8,1
2227,3n1k2/8/B6n/r1RPprN1/1p3P1p/6P1/1KR4P/8,-1
2228,8/5R2/8/8/2k1nK2/8/8/8,-1
2229,2r1r1k1/B2pnb2/1qP5/1p6/N5PP/Q7/2PRK3/7n,1
2230,8/5n2/P7/2k3pP/4K1P1/2B5/3b4/6R1,-1
2231,r1b5/pPq1nk2/3p3b/2r1pPp1/2p2P1p/P1PP1K1N/R2Q2PP/1N3BBR,-1
2232,r1q1kbn1/p1pppp1r/2n5/1p2P1Pp/P7/N1P5/1P1Pb1PP/R1B1KBR1,-1
2233,4B3/2K5/2p4b/5r2/8/7p/3k4/8,1
2234,8/8/P3k3/6p1/5nP1/2b5/1B6/1K6,-1
2235,2kbr3/1n5B/8/2BR2N1/7p/7R/3K2PP/8,-1
2236,r1bqk2r/8/p1Np1pp1/4P2p/p1P4P/P4Pn1/nP2PBPR/1R2KBN1,1
2237,kb6/5r2/6b1/B5N1/5p2/5K2/8/8,1
2238,r3kb2/P3p1nr/BN2q1p1/2R1p3/1n1p2pP/B1Pb1PN1/6R1/2Q1K3,1
2239,rnbqkbnr/ppppp2p/5pp1/8/2P5/8/PP1PPPPP/RNBQKBNR,1
2240,3n2k1/1b3p1r/1p2pbNn/8/1pPpPPNp/r5P1/R3B1RP/2K5,-1
2241,3r4/2p5/7b/3q4/3k3p/1Bp2p1P/2Q5/K7,1
2242,2k5/8/8/8/4r3/6B1/2N2K2/8,1
2243,4R3/1k6/8/8/Rb6/1B4Pp/7P/1K4n1,-1
2244,8/6k1/8/8/8/8/2p5/4K3,-1
2245,bn1qkbQ1/5p2/r3pPp1/p7/2pPp1P1/P1P2N1P/R2B4/4KB1R,1
2246,8/5p2/5P1k/4p1pP/pK2p3/1R6/8/5b2,1
2247,5Bq1/2nk4/2r5/7R/2R5/n2K4/2p1p3/8,1
2248,1B3k2/8/1q3P1p/b7/8/6K1/p7/b7,-1
2249,Q1r5/2p5/7b/3q4/3k3p/1Bp1np1P/8/K7,1
2250,8/3k4/6B1/8/1p4n1/8/R2K4/r7,-1
2251,rnb2kn1/5pbr/1pp1p3/p2p3p/P1PP4/4N1PN/RP2PP1P/2B1KB1R,-1
2252,8/2p5/7b/1p2k1q1/1nR1Bppp/7P/8/K1Qr4,1
2253,8/3B4/4k3/8/1R4p1/P3rP2/8/1b5K,1
2254,3b2B1/1n1k4/8/2B3N1/4r2p/3R3R/3K2PP/8,-1
2255,8/8/8/1B2k3/3R2p1/P2r1P2/8/1b5K,1
2256,8/8/7k/1np5/8/1p5K/8/6r1,1
2257,2r1k2r/p4N1p/npp1b1p1/5p1P/PbQ5/2BPPP2/1PP3BP/R4KNR,-1
2258,7N/4K2k/8/1B6/8/7p/7P/8,-1
2259,8/4k3/1K6/p7/P7/6b1/8/8,-1
2260,r1bq1knr/2ppnp1p/1p5b/4p1p1/Pp3PP1/B1N1P2N/2PPB2P/R2QKR2,1
2261,1n2k1n1/5p2/r1b1pPp1/pqb5/2pPp2Q/P1P3PP/R2B4/4KBNR,1
2262,r1bqkbnr/ppp1ppp1/2np4/7p/7P/NP2P3/P1PP1PP1/R1BQKBNR,1
2263,8/7k/n6p/p7/1r1K4/8/2b5/8,-1
2264,q7/4k3/1P5p/b4P2/6R1/6K1/p7/b7,-1
2265,r3k1nr/ppp1b1p1/4Q3/7p/8/8/PPPP1PPP/RNB1K1NR,-1
2266,3rk1nr/ppp1b1p1/4Q3/8/3P3p/2N5/PPPK1PPP/R1B3NR,-1
2267,8/6k1/n6p/p7/8/1b6/1r6/6K1,-1
2268,rnbqkbnr/2pppppp/8/pp6/1P6/P1P5/3PPPPP/RNBQKBNR,1
2269,4n2k/8/b2N4/2p3p1/r1PR2P1/3pp2P/8/3K4,-1
2270,r1bqk2r/1p1p4/pBN2ppn/4P2p/1bP4P/P4P2/nP1QP1P1/R3KBNR,1
2271,6K1/2R1N1p1/8/3r4/p7/P3k3/n7/4b3,1
2272,8/8/8/K7/P7/b7/8/4k3,-1
2273,1K6/4k3/8/p7/P1R5/8/8/6b1,-1
2274,7k/8/8/8/8/8/2r5/3K4,1
2275,8/4r2b/8/2kR4/6p1/P4P2/8/3B3K,1
2276,5Bq1/2nk4/2r5/5R2/2R5/n2K4/2p1p3/8,1
2277,8/8/8/R7/k7/8/8/4K3,-1
2278,1rbqr2N/6k1/3b1p2/Npppn3/1P1PP1p1/2P5/2Q2KBR/R1n5,-1
2279,3QK3/8/8/8/8/2k5/8/2b5,-1
2280,r1bq4/pP2nk2/3p3b/2r1pPp1/2p2PKp/P1PP3N/R2Q2PP/1N3BBR,-1
2281,3q1kr1/2p5/bpn2p1b/3p2p1/6Pp/2RPP2N/1K3n1P/1Q3B2,1
2282,6k1/p6r/1pb2p2/1PpP4/6K1/b7/4n3/1R6,-1
2283,8/6bP/P3k3/6p1/6P1/8/1n6/2K5,-1
2284,8/1K6/8/p4k2/P5R1/4b3/8/8,-1
2285,8/8/8/p7/8/8/K2k4/8,1
2286,8/8/8/1k6/6K1/8/n7/4n3,1
2287,3k4/8/4r3/5B2/1p3nr1/1K4RP/4R3/8,-1
2288,8/2N5/8/7P/8/6k1/8/3K4,-1
2289,8/6b1/P2k3P/6p1/2R3P1/n2K4/8/8,-1
2290,8/7r/2Rp1P2/p7/P4b2/7k/2K5/7n,-1
2291,R6b/6n1/3k4/6p1/6P1/8/8/1K6,-1
2292,5rk1/2p5/2P1PnPb/ppn5/1q3N2/B2P4/P3B3/Q1R2K2,-1
2293,6RB/8/8/7n/p7/8/8/4k2K,-1
2294,7k/3P1p2/2b2P2/4p1pP/p3p3/r7/8/2K4R,1
2295,2b2r2/3p1kp1/1p6/RBr1pn2/2Pp1BPp/1P3N2/2n2P1P/1NQK3R,-1
2296,rn1qkb1r/p1p1p3/3pb2p/1p3ppn/1PP2P2/B2P3P/PN2PKP1/R2Q1BNR,-1
2297,8/2r5/8/p6k/5K2/8/8/7r,1
2298,kb6/3Q4/6b1/Br4N1/5p2/8/6K1/8,1
2299,3r4/p1k5/7p/2P5/pn3R1P/5P2/N1PQ4/2R2K1B,-1
2300,rkb3nr/p2pqB2/1p3p1b/1PpQ3P/1nP3Kp/B1N5/P7/R3R3,-1
2301,1rb1r1kN/8/1q1b1p2/1ppp4/1PnPP1pR/2P5/5KB1/RQn5,-1
2302,r2qkr2/2ppnp1p/bp5b/2Bn2p1/4N1P1/1pN5/2PPB2P/1R1QKR2,1
2303,b2k2r1/8/8/7K/8/8/8/8,1
2304,8/3k4/6B1/8/1p4n1/8/R2K4/7r,-1
2305,4B1nr/4b1Nb/n1P2k2/2Pq4/p1PpPPP1/N3P2Q/1B2R2P/5K1R,1
2306,8/5p2/2b2P2/4p1p1/p4k2/4p3/8/2K5,1
2307,rnb1k2r/ppqP1pp1/8/2p4p/PbP1P2n/1P6/3P2P1/RNBQKBNR,-1
2308,r1bqkb1r/pppppppp/2n5/8/7P/1P1P2P1/P1P1Pn2/RNBQKBNR,-1
